36300,135.0,g
36450,315.0,r
36750,90.0,g
36900,270.0,r
37200,45.0,g
37350,225.0,r
37650,0.0,g
37800,180.0,r
38100,45.0,g
38250,135.0,r
38550,0.0,g
38700,90.0,r
39000,315.0,g
39150,45.0,r
39450,270.0,g
39600,0.0,r
39900,225.0,g
40050,135.0,r
40350,270.0,g
40500,180.0,r
40800,315.0,g
40950,225.0,r
41250,0.0,g
41400,45.0,r
41400,315.0,r
41700,90.0,g
41850,45.0,r
41850,135.0,r
42150,180.0,g
42300,135.0,r
42300,225.0,r
42600,270.0,g
42750,225.0,r
42750,315.0,r
43050,90.0,g
43200,45.0,r
43200,135.0,r
43500,315.0,g
43650,0.0,r
43650,270.0,r
43950,135.0,g
44100,90.0,r
44100,180.0,r
44400,0.0,g
44550,45.0,r
44550,315.0,r
44850,180.0,g
45000,135.0,r
45000,225.0,r
45300,0.0,g
45300,45.0,g
45450,90.0,r
45450,135.0,r
45750,270.0,g
45750,315.0,g
45900,180.0,r
45900,225.0,r
46200,45.0,g
46200,315.0,g
46350,0.0,r
46350,270.0,r
46650,90.0,g
46650,180.0,g
46800,135.0,r
46800,225.0,r
47100,135.0,g
47100,225.0,g
47250,180.0,r
47250,270.0,r
47550,180.0,g
47550,270.0,g
47700,225.0,r
47700,315.0,r
48000,225.0,g
48000,315.0,g
48150,0.0,r
48150,270.0,r
48300,45.0,g
48450,90.0,g
48600,135.0,r
48750,180.0,g
48900,225.0,g
49050,315.0,r
49200,270.0,g
49350,225.0,g
49500,90.0,r
49650,45.0,g
49800,180.0,g
49950,135.0,r
50100,270.0,g
50250,225.0,g
50400,0.0,r
50550,315.0,g
50700,45.0,g
50850,270.0,r
51000,90.0,g
51150,225.0,g
51300,135.0,r
51450,180.0,g
51600,0.0,g
51750,45.0,r
51900,315.0,g
52050,90.0,g
52200,270.0,r
52350,135.0,g
52500,225.0,g
52650,180.0,r
52800,0.0,g
52950,225.0,g
53100,45.0,r
53250,135.0,g
53400,315.0,g
53550,90.0,r
53700,270.0,g
53850,315.0,g
54000,0.0,r
54150,45.0,g
54300,90.0,g
54450,135.0,r
54600,180.0,g
54750,225.0,g
54900,270.0,r
55050,90.0,g
55200,45.0,g
55350,0.0,r
55500,315.0,g
55650,270.0,g
55800,180.0,r
55800,225.0,r
56100,45.0,g
56100,90.0,g
56250,135.0,r
56250,180.0,r
56550,0.0,g
56550,45.0,g
56700,90.0,r
56700,135.0,r
57000,0.0,g
57000,315.0,g
57150,45.0,r
57150,90.0,r
57450,180.0,g
57450,225.0,g
57600,90.0,r
57600,135.0,r
57900,225.0,g
57900,270.0,g
58050,135.0,r
58050,180.0,r
58350,270.0,g
58350,315.0,g
58500,180.0,r
58500,225.0,r
58800,0.0,g
58800,315.0,g
58950,225.0,r
58950,270.0,r
59100,180.0,g
59250,135.0,g
59400,0.0,r
59400,90.0,r
59700,225.0,g
59700,315.0,g
59850,45.0,r
59850,135.0,r
60150,0.0,g
60150,270.0,g
60300,90.0,r
60300,180.0,r
60600,45.0,g
60600,315.0,g
60750,135.0,r
60750,225.0,r
61050,0.0,g
61050,90.0,g
61200,180.0,r
61200,270.0,r
61500,45.0,g
61500,135.0,g
61650,225.0,r
61650,315.0,r
61950,90.0,g
61950,180.0,g
62100,0.0,r
62100,270.0,r
62400,135.0,g
62400,225.0,g
62550,45.0,r
62550,315.0,r
62700,90.0,g
62850,135.0,g
63000,180.0,r
63300,0.0,g
63450,45.0,r
63750,270.0,g
63900,225.0,r
64050,180.0,g
64200,135.0,g
64350,90.0,r
64650,315.0,g
64800,0.0,r
64950,45.0,g
65100,90.0,g
65250,135.0,r
65550,270.0,g
65700,225.0,r
65850,180.0,g
66000,135.0,g
66150,90.0,r
66450,315.0,g
66600,180.0,r
66600,225.0,r
66900,0.0,g
66900,45.0,g
67050,45.0,r
67050,90.0,r
67350,270.0,g
67350,315.0,g
67500,225.0,r
67500,270.0,r
67650,180.0,g
67650,225.0,g
67800,135.0,g
67800,180.0,g
67950,90.0,r
67950,135.0,r
68250,0.0,g
68250,315.0,g
68400,0.0,r
68400,45.0,r
68550,45.0,g
68550,90.0,g
68700,90.0,g
68700,135.0,g
68850,135.0,r
68850,180.0,r
69150,270.0,g
69150,315.0,g
69300,225.0,r
69300,270.0,r
69450,180.0,g
69450,225.0,g
69600,135.0,g
69600,180.0,g
69750,90.0,r
69750,135.0,r
70050,0.0,g
70050,315.0,g
70200,0.0,r
70500,90.0,g
70650,90.0,r
70950,270.0,g
71100,270.0,r
71250,225.0,g
71400,225.0,g
71550,180.0,r
71850,135.0,g
72000,135.0,r
72150,180.0,g
72300,180.0,g
72450,225.0,r
72750,90.0,g
72900,90.0,r
73050,135.0,g
73200,135.0,g
73350,180.0,r
73650,270.0,g
73800,0.0,r
74100,270.0,g
74250,270.0,r
74550,90.0,g
74700,90.0,r
74850,135.0,g
75000,135.0,g
75150,180.0,r
75450,225.0,g
75600,225.0,r
75750,180.0,g
75900,180.0,g
76050,135.0,r
76350,270.0,g
76500,270.0,r
76650,225.0,g
76800,225.0,g
76950,180.0,r
77250,90.0,g
77400,0.0,r
77400,180.0,r
