28074,225.0,r
28281,315.0,b
28488,45.0,r
28902,45.0,r
29109,90.0,b
29316,135.0,r
29522,225.0,b
29729,315.0,r
30143,90.0,r
30247,45.0,y
30350,0.0,b
30557,270.0,r
30660,315.0,y
30764,0.0,b
30971,90.0,r
31178,270.0,b
31384,180.0,r
31798,45.0,r
31902,90.0,y
32005,135.0,b
32212,315.0,r
32316,270.0,y
32419,225.0,b
32626,135.0,r
32833,225.0,b
32936,270.0,y
33040,315.0,r
33453,0.0,r
33660,225.0,b
33764,270.0,y
33867,315.0,r
34074,180.0,b
34281,0.0,r
34488,135.0,b
34591,90.0,y
34695,45.0,r
34902,180.0,b
35109,0.0,r
35316,315.0,b
35419,270.0,y
35522,225.0,r
35729,180.0,b
35936,0.0,r
36143,45.0,b
36247,90.0,y
36350,135.0,r
36557,180.0,b
36764,0.0,r
36971,225.0,b
37074,270.0,y
37178,315.0,r
37384,180.0,b
37591,0.0,r
37798,135.0,b
37902,90.0,y
38005,45.0,r
38212,180.0,b
38419,0.0,r
38626,225.0,b
38729,270.0,y
38833,315.0,r
39040,180.0,b
39247,0.0,r
39350,315.0,y
39453,270.0,b
39557,225.0,y
39660,180.0,r
40074,0.0,r
40488,315.0,r
40695,225.0,b
40902,270.0,r
41109,180.0,b
41316,225.0,r
41522,135.0,b
41729,180.0,r
42143,90.0,r
42247,45.0,y
42350,0.0,b
42453,45.0,y
42557,90.0,r
42764,315.0,b
42971,45.0,r
43178,270.0,b
43384,315.0,r
43695,0.0,y
43798,315.0,r
44005,225.0,b
44212,90.0,r
44419,270.0,b
44626,180.0,r
44833,0.0,b
45040,225.0,r
45350,315.0,y
45453,270.0,r
45660,135.0,b
45867,0.0,r
46074,225.0,b
46281,90.0,r
46695,0.0,r
47109,45.0,r
47316,135.0,b
47522,90.0,r
47729,180.0,b
47936,135.0,r
48143,225.0,b
48350,180.0,r
48764,270.0,r
48867,315.0,y
48971,0.0,b
49074,315.0,y
49178,270.0,r
49384,45.0,b
49591,315.0,r
49798,90.0,b
50005,0.0,r
50212,270.0,b
50419,180.0,r
50626,90.0,b
50833,0.0,r
51247,45.0,r
51247,315.0,r
51660,0.0,r
51867,90.0,b
52074,180.0,r
52281,270.0,b
52488,0.0,r
52695,315.0,b
52764,270.0,g
52833,225.0,m
52902,180.0,r
53316,90.0,r
53522,270.0,b
53626,0.0,y
53729,315.0,r
53833,45.0,y
53936,0.0,b
54040,90.0,y
54143,45.0,r
54350,225.0,b
54557,135.0,r
54764,45.0,b
54971,315.0,r
55178,135.0,b
55281,45.0,y
55384,90.0,r
55488,0.0,y
55591,45.0,b
55695,315.0,y
55798,0.0,r
56005,180.0,b
56212,270.0,r
56419,0.0,b
56626,90.0,r
56833,45.0,b
56936,135.0,y
57040,0.0,r
57143,180.0,y
57247,315.0,b
57350,225.0,y
57453,270.0,r
57660,180.0,b
57867,90.0,r
58074,0.0,b
58281,270.0,r
58384,0.0,y
58488,315.0,b
58591,45.0,y
58695,0.0,r
58798,90.0,y
58902,45.0,b
59005,135.0,y
59109,90.0,r
59316,180.0,b
59522,135.0,r
59729,225.0,b
59936,180.0,r
60143,0.0,b
60247,270.0,y
60350,315.0,r
60453,225.0,y
60557,270.0,b
60660,180.0,y
60764,225.0,r
60971,45.0,b
61178,135.0,r
61384,225.0,b
61591,315.0,r
61798,135.0,b
61902,225.0,y
62005,180.0,r
62109,270.0,y
62212,225.0,b
62316,315.0,y
62419,270.0,r
62833,90.0,r
63040,45.0,b
63247,0.0,r
63660,180.0,r
63867,225.0,b
64074,270.0,r
64281,315.0,b
64488,0.0,r
64902,225.0,r
65005,135.0,y
65109,180.0,b
65316,225.0,r
65419,315.0,y
65522,270.0,b
65729,225.0,r
65936,45.0,b
66143,225.0,r
66557,45.0,r
66660,135.0,y
66764,90.0,b
66971,225.0,r
67074,135.0,y
67178,180.0,b
67384,315.0,r
67591,180.0,b
67695,135.0,y
67798,90.0,r
