39493,270.0,b
39597,225.0,y
39700,180.0,r
40114,0.0,r
40528,315.0,r
40735,225.0,b
40942,270.0,r
41149,180.0,b
41356,225.0,r
41562,135.0,b
41769,180.0,r
42183,90.0,r
42287,45.0,y
42390,0.0,b
42493,45.0,y
42597,90.0,r
42804,315.0,b
43011,45.0,r
43218,270.0,b
43424,315.0,r
43735,0.0,y
43838,315.0,r
44045,225.0,b
44252,90.0,r
44459,270.0,b
44666,180.0,r
44873,0.0,b
45080,225.0,r
45390,315.0,y
45493,270.0,r
45700,135.0,b
45907,0.0,r
46114,225.0,b
46321,90.0,r
46735,0.0,r
47149,45.0,r
47356,135.0,b
47562,90.0,r
47769,180.0,b
47976,135.0,r
48183,225.0,b
48390,180.0,r
48804,270.0,r
48907,315.0,y
49011,0.0,b
49114,315.0,y
49218,270.0,r
49424,45.0,b
49631,315.0,r
49838,90.0,b
50045,0.0,r
50252,270.0,b
50459,180.0,r
50666,90.0,b
50873,0.0,r
51287,45.0,r
51287,315.0,r
51700,0.0,r
51907,90.0,b
52114,180.0,r
52321,270.0,b
52528,0.0,r
52735,315.0,b
52804,270.0,g
52873,225.0,m
52942,180.0,r
53356,90.0,r
53562,270.0,b
53666,0.0,y
53769,315.0,r
53873,45.0,y
53976,0.0,b
54080,90.0,y
54183,45.0,r
54390,225.0,b
54597,135.0,r
54804,45.0,b
55011,315.0,r
55218,135.0,b
55321,45.0,y
55424,90.0,r
55528,0.0,y
55631,45.0,b
55735,315.0,y
55838,0.0,r
56045,180.0,b
56252,270.0,r
56459,0.0,b
56666,90.0,r
56873,45.0,b
56976,135.0,y
57080,0.0,r
57183,180.0,y
57287,315.0,b
57390,225.0,y
57493,270.0,r
57700,180.0,b
57907,90.0,r
58114,0.0,b
58321,270.0,r
58424,0.0,y
58528,315.0,b
58631,45.0,y
58735,0.0,r
58838,90.0,y
58942,45.0,b
59045,135.0,y
59149,90.0,r
59356,180.0,b
59562,135.0,r
59769,225.0,b
59976,180.0,r
60183,0.0,b
60287,270.0,y
60390,315.0,r
60493,225.0,y
60597,270.0,b
60700,180.0,y
60804,225.0,r
61011,45.0,b
61218,135.0,r
61424,225.0,b
61631,315.0,r
61838,135.0,b
61942,225.0,y
62045,180.0,r
62149,270.0,y
62252,225.0,b
62356,315.0,y
62459,270.0,r
62873,90.0,r
63080,45.0,b
63287,0.0,r
63700,180.0,r
63907,225.0,b
64114,270.0,r
64321,315.0,b
64528,0.0,r
64942,225.0,r
65045,135.0,y
65149,180.0,b
65356,225.0,r
65459,315.0,y
65562,270.0,b
65769,225.0,r
65976,45.0,b
66183,225.0,r
66597,45.0,r
66700,135.0,y
66804,90.0,b
67011,225.0,r
67114,135.0,y
67218,180.0,b
67424,315.0,r
67631,180.0,b
67735,135.0,y
67838,90.0,r
