37659,135.0,y
37752,180.0,b
37846,135.0,y
37940,90.0,r
38034,45.0,y
38128,0.0,b
38221,45.0,y
38315,90.0,r
38690,270.0,r
39065,90.0,r
39440,270.0,r
39815,90.0,r
40190,270.0,r
40565,90.0,r
40940,270.0,r
41315,270.0,r
41409,135.0,y
41502,135.0,b
41596,180.0,y
41690,180.0,r
41784,225.0,y
41878,225.0,b
41971,270.0,y
42065,270.0,r
42159,135.0,y
42252,135.0,b
42346,180.0,y
42440,180.0,r
42534,225.0,y
42628,225.0,b
42721,270.0,y
42815,270.0,r
42909,135.0,y
43002,180.0,b
43096,225.0,y
43190,270.0,r
43284,225.0,y
43378,180.0,b
43471,135.0,y
43565,270.0,r
43659,135.0,y
43752,180.0,b
43846,225.0,y
43940,270.0,r
44034,225.0,y
44128,180.0,b
44221,135.0,y
44315,270.0,r
44409,225.0,y
44502,180.0,b
44596,225.0,y
44690,270.0,r
44784,315.0,y
44878,0.0,b
44971,315.0,y
45065,270.0,r
45159,225.0,y
45252,180.0,b
45346,225.0,y
45440,270.0,r
45534,315.0,y
45628,0.0,b
45721,315.0,y
45815,270.0,r
46190,90.0,r
46565,270.0,r
46940,90.0,r
47315,270.0,r
47690,90.0,r
48065,270.0,r
48440,90.0,r
48815,0.0,r
48909,135.0,y
49002,135.0,b
49096,45.0,y
49190,45.0,r
49284,90.0,y
49378,90.0,b
49471,0.0,y
49565,0.0,r
49659,135.0,y
49752,135.0,b
49846,45.0,y
49940,45.0,r
50034,90.0,y
50128,90.0,b
50221,0.0,y
50315,0.0,r
50409,225.0,y
50502,180.0,b
50596,135.0,y
50690,180.0,r
50784,135.0,y
50878,90.0,b
50971,45.0,y
51065,0.0,r
51159,225.0,y
51252,180.0,b
51346,135.0,y
51440,180.0,r
51534,135.0,y
51628,90.0,b
51721,45.0,y
51815,0.0,r
51909,90.0,y
52002,135.0,b
52096,90.0,y
52190,0.0,r
52284,270.0,y
52378,225.0,b
52471,270.0,y
52565,0.0,r
52659,90.0,y
52752,135.0,b
52846,90.0,y
52940,0.0,r
53034,270.0,y
53128,225.0,b
53221,270.0,y
53315,0.0,r
53690,180.0,r
54065,0.0,r
54440,180.0,r
54815,45.0,r
55190,225.0,r
55565,45.0,r
55940,225.0,r
56315,90.0,r
56690,270.0,r
57065,90.0,r
57440,270.0,r
57815,135.0,r
58002,270.0,b
58190,90.0,r
58378,225.0,b
58565,45.0,r
58752,270.0,b
58940,90.0,r
59128,315.0,b
59315,225.0,r
59502,180.0,b
59690,270.0,r
59878,135.0,b
60065,90.0,r
60252,45.0,b
60440,135.0,r
60628,0.0,b
60815,180.0,r
61002,315.0,b
61190,225.0,r
61378,270.0,b
61565,0.0,r
61752,135.0,b
61940,45.0,r
62128,90.0,b
62315,180.0,r
62315,225.0,r
62502,225.0,b
62690,135.0,r
62690,180.0,r
62878,225.0,b
63065,45.0,r
63065,90.0,r
63252,45.0,b
63440,90.0,r
63440,135.0,r
63628,90.0,b
63815,135.0,r
63815,270.0,r
64002,0.0,b
64190,90.0,r
64190,225.0,r
64378,0.0,b
64565,135.0,r
64565,270.0,r
64752,0.0,b
64940,90.0,r
64940,225.0,r
65128,0.0,b
65315,180.0,r
65502,0.0,b
65502,45.0,b
65596,0.0,y
65596,45.0,y
65690,0.0,r
65690,45.0,r
65784,0.0,y
65784,45.0,y
65878,0.0,b
65878,45.0,b
65971,0.0,y
65971,45.0,y
66065,0.0,r
66065,45.0,r
66252,0.0,b
66252,45.0,b
66440,0.0,r
66440,45.0,r
66628,0.0,b
66628,45.0,b
66815,225.0,r
66815,270.0,r
67002,0.0,b
67190,90.0,r
67190,135.0,r
67378,0.0,b
67565,225.0,r
67565,270.0,r
67752,0.0,b
67940,90.0,r
67940,135.0,r
68128,0.0,b
68315,90.0,r
68315,135.0,r
68502,90.0,b
68502,135.0,b
68596,90.0,y
68596,135.0,y
68690,90.0,r
68690,135.0,r
68784,90.0,y
68784,135.0,y
68878,90.0,b
68878,135.0,b
68971,90.0,y
68971,135.0,y
69065,90.0,r
69065,135.0,r
69252,90.0,b
69252,135.0,b
69440,90.0,r
69440,135.0,r
69628,90.0,b
69628,135.0,b
69815,0.0,r
69815,315.0,r
70002,90.0,b
70190,180.0,r
70190,225.0,r
70378,90.0,b
70565,0.0,r
70565,315.0,r
70752,90.0,b
70940,180.0,r
70940,225.0,r
71128,90.0,b
71315,180.0,r
71315,225.0,r
71502,180.0,b
71502,225.0,b
71596,180.0,y
71596,225.0,y
71690,180.0,r
71690,225.0,r
71784,180.0,y
71784,225.0,y
71878,180.0,b
71878,225.0,b
71971,180.0,y
71971,225.0,y
72065,180.0,r
72065,225.0,r
72252,180.0,b
72252,225.0,b
72440,180.0,r
72440,225.0,r
72628,180.0,b
72628,225.0,b
72815,90.0,r
72815,135.0,r
73002,225.0,b
73190,0.0,r
73190,315.0,r
73378,225.0,b
73565,90.0,r
73565,135.0,r
73752,225.0,b
73940,0.0,r
73940,315.0,r
74128,225.0,b
74315,270.0,r
74315,315.0,r
74502,270.0,b
74502,315.0,b
74596,270.0,y
74596,315.0,y
74690,270.0,r
74690,315.0,r
74784,270.0,y
74784,315.0,y
74878,270.0,b
74878,315.0,b
74971,270.0,y
74971,315.0,y
75065,270.0,r
75065,315.0,r
75252,270.0,b
75252,315.0,b
75440,270.0,r
75440,315.0,r
75628,270.0,b
75628,315.0,b
75815,45.0,r
75815,90.0,r
76002,0.0,b
76190,270.0,r
76190,315.0,r
76378,0.0,b
76565,90.0,r
76565,135.0,r
76752,0.0,b
76940,225.0,r
76940,270.0,r
77128,0.0,b
77315,90.0,r
77409,45.0,y
77502,0.0,b
77596,135.0,y
77690,90.0,r
77784,45.0,y
77878,180.0,b
77971,135.0,y
78065,90.0,r
78159,45.0,y
78252,0.0,b
78346,135.0,y
78440,90.0,r
78534,45.0,y
78628,180.0,b
78721,225.0,y
78815,270.0,r
78909,315.0,y
79190,0.0,r
79284,225.0,y
79378,270.0,b
79471,315.0,y
79565,180.0,r
79659,225.0,y
79752,135.0,b
79846,180.0,y
79940,225.0,r
80034,90.0,y
80128,135.0,b
80221,180.0,y
80315,225.0,r
80784,90.0,y
80878,180.0,b
80971,270.0,y
81065,315.0,r
81159,270.0,y
81252,225.0,b
81346,180.0,y
81440,315.0,r
81534,225.0,y
81628,180.0,b
81721,135.0,y
81815,315.0,r
81909,270.0,y
82002,225.0,b
82096,180.0,y
82190,315.0,r
82284,225.0,y
82378,180.0,b
82471,135.0,y
82565,315.0,r
82659,270.0,y
82752,225.0,b
82846,180.0,y
82940,315.0,r
83034,225.0,y
83128,180.0,b
83221,135.0,y
83315,0.0,r
83409,90.0,y
83502,135.0,b
83596,225.0,y
83690,45.0,r
83784,135.0,y
83878,180.0,b
83971,270.0,y
84065,90.0,r
84159,180.0,y
84252,225.0,b
84346,315.0,y
84440,90.0,r
84534,135.0,y
84628,225.0,b
84721,270.0,y
84815,315.0,r
85284,180.0,y
85378,135.0,b
85471,90.0,y
85565,225.0,r
85659,270.0,y
85752,0.0,b
85846,45.0,y
85940,270.0,r
86034,315.0,y
86128,45.0,b
86221,90.0,y
86315,225.0,r
86409,270.0,y
86502,0.0,b
86596,45.0,y
86690,270.0,r
86784,315.0,y
86878,45.0,b
86971,90.0,y
87065,225.0,r
87159,270.0,y
87252,0.0,b
87346,45.0,y
87440,270.0,r
87534,315.0,y
87628,45.0,b
87721,90.0,y
87815,135.0,r
87909,180.0,y
88002,225.0,b
88096,270.0,y
88190,180.0,r
88284,135.0,y
88378,90.0,b
88471,45.0,y
88565,135.0,r
88659,180.0,y
88752,225.0,b
88846,270.0,y
88940,180.0,r
89034,135.0,y
89128,90.0,b
89221,45.0,y
89315,0.0,r
89784,135.0,y
89878,45.0,b
89971,315.0,y
90065,225.0,r
90159,180.0,y
90252,135.0,b
90346,90.0,y
90440,270.0,r
90534,225.0,y
90628,315.0,b
90721,270.0,y
90815,0.0,r
90909,315.0,y
91002,270.0,b
91096,225.0,y
91190,45.0,r
91284,0.0,y
91378,90.0,b
91471,45.0,y
91565,135.0,r
91659,90.0,y
91752,45.0,b
91846,0.0,y
91940,180.0,r
92034,135.0,y
92128,225.0,b
92221,180.0,y
92315,270.0,r
92409,315.0,y
92502,135.0,b
92596,180.0,y
92690,0.0,r
92784,45.0,y
92878,135.0,b
92971,90.0,y
93065,270.0,r
93159,225.0,y
93252,45.0,b
93346,0.0,y
93440,135.0,r
93534,180.0,y
93628,225.0,b
93721,270.0,y
93815,0.0,r
93909,45.0,y
94002,90.0,b
94096,135.0,y
94190,180.0,r
94284,225.0,y
94378,270.0,b
94471,315.0,y
94565,0.0,r
94659,45.0,y
94752,90.0,b
94846,135.0,y
94940,180.0,r
95034,225.0,y
95128,270.0,b
95221,315.0,y
95315,180.0,r
95409,135.0,y
95502,90.0,b
95596,45.0,y
95690,0.0,r
95784,315.0,y
95878,270.0,b
95971,225.0,y
96065,180.0,r
96159,135.0,y
96252,90.0,b
96346,45.0,y
96440,0.0,r
96534,315.0,y
96628,270.0,b
96721,225.0,y
96815,180.0,r
96909,270.0,y
97002,315.0,b
97096,0.0,y
97190,135.0,r
97284,270.0,y
97378,315.0,b
97471,0.0,y
97565,90.0,r
97659,180.0,y
97752,225.0,b
97846,270.0,y
97940,45.0,r
98034,135.0,y
98128,180.0,b
98221,225.0,y
98315,0.0,r
98409,270.0,y
98502,0.0,b
98596,270.0,y
98690,0.0,r
98784,270.0,y
98878,0.0,b
98971,270.0,y
99065,90.0,r
99159,180.0,y
99252,90.0,b
99346,180.0,y
99440,90.0,r
99534,180.0,y
99628,90.0,b
99721,180.0,y
99815,90.0,r
100002,45.0,b
100002,315.0,b
100096,45.0,y
100096,315.0,y
100190,45.0,r
100190,315.0,r
100284,45.0,y
100284,315.0,y
100378,45.0,b
100378,315.0,b
100471,45.0,y
100471,315.0,y
100565,45.0,r
100565,315.0,r
100752,45.0,b
100752,315.0,b
100940,45.0,r
100940,315.0,r
101128,45.0,b
101128,315.0,b
101315,90.0,r
101315,135.0,r
101502,0.0,b
101690,225.0,r
101690,270.0,r
101878,0.0,b
102065,90.0,r
102065,135.0,r
102252,0.0,b
102440,225.0,r
102440,270.0,r
102628,0.0,b
102815,45.0,r
102815,135.0,r
103002,45.0,b
103002,135.0,b
103096,45.0,y
103096,135.0,y
103190,45.0,r
103190,135.0,r
103284,45.0,y
103284,135.0,y
103378,45.0,b
103378,135.0,b
103471,45.0,y
103471,135.0,y
103565,45.0,r
103565,135.0,r
103752,45.0,b
103752,135.0,b
103940,45.0,r
103940,135.0,r
104128,45.0,b
104128,135.0,b
104315,180.0,r
104315,225.0,r
104502,90.0,b
104690,0.0,r
104690,315.0,r
104878,90.0,b
105065,180.0,r
105065,225.0,r
105252,90.0,b
105440,0.0,r
105440,315.0,r
105628,90.0,b
105815,135.0,r
105815,225.0,r
106002,135.0,b
106002,225.0,b
106096,135.0,y
106096,225.0,y
106190,135.0,r
106190,225.0,r
106284,135.0,y
106284,225.0,y
106378,135.0,b
106378,225.0,b
106471,135.0,y
106471,225.0,y
106565,135.0,r
106565,225.0,r
106752,135.0,b
106752,225.0,b
106940,135.0,r
106940,225.0,r
107128,135.0,b
107128,225.0,b
107315,270.0,r
107315,315.0,r
107502,180.0,b
107690,45.0,r
107690,90.0,r
107878,180.0,b
108065,270.0,r
108065,315.0,r
108252,180.0,b
108440,45.0,r
108440,90.0,r
108628,180.0,b
108815,225.0,r
108815,315.0,r
109002,225.0,b
109002,315.0,b
109096,225.0,y
109096,315.0,y
109190,225.0,r
109190,315.0,r
109284,225.0,y
109284,315.0,y
109378,225.0,b
109378,315.0,b
109471,225.0,y
109471,315.0,y
109565,225.0,r
109565,315.0,r
109752,225.0,b
109752,315.0,b
109940,225.0,r
109940,315.0,r
110128,225.0,b
110128,315.0,b
110315,180.0,r
110409,225.0,y
110502,270.0,b
110596,315.0,y
110690,180.0,r
110784,135.0,y
110878,90.0,b
110971,45.0,y
111065,180.0,r
111159,225.0,y
111252,270.0,b
111346,315.0,y
111440,180.0,r
111534,135.0,y
111628,90.0,b
111721,45.0,y
111815,0.0,r
111815,315.0,r
112002,0.0,b
112002,315.0,b
112096,0.0,y
112096,315.0,y
112190,0.0,r
112190,315.0,r
112284,0.0,y
112284,315.0,y
112378,0.0,b
112378,315.0,b
112471,0.0,y
112471,315.0,y
112565,0.0,r
112565,315.0,r
112752,0.0,b
112752,315.0,b
112940,0.0,r
112940,315.0,r
113128,0.0,b
113128,315.0,b
113315,90.0,r
113315,135.0,r
113502,90.0,b
113502,135.0,b
113596,90.0,y
113596,135.0,y
113690,90.0,r
113690,135.0,r
113784,90.0,y
113784,135.0,y
113878,90.0,b
113878,135.0,b
113971,90.0,y
113971,135.0,y
114065,90.0,r
114065,135.0,r
114252,90.0,b
114252,135.0,b
114440,90.0,r
114440,135.0,r
114628,90.0,b
114628,135.0,b
114815,225.0,r
114815,270.0,r
115002,225.0,b
115002,270.0,b
115096,225.0,y
115096,270.0,y
115190,225.0,r
115190,270.0,r
115284,225.0,y
115284,270.0,y
115378,225.0,b
115378,270.0,b
115471,225.0,y
115471,270.0,y
115565,225.0,r
115565,270.0,r
115752,225.0,b
115752,270.0,b
115940,225.0,r
115940,270.0,r
116128,225.0,b
116128,270.0,b
116315,45.0,r
116315,135.0,r
116502,0.0,b
116502,90.0,b
116596,0.0,y
116596,90.0,y
116690,0.0,r
116690,90.0,r
116784,0.0,y
116784,90.0,y
116878,0.0,b
116878,90.0,b
116971,0.0,y
116971,90.0,y
117065,0.0,r
117065,90.0,r
117252,0.0,b
117252,90.0,b
117440,0.0,r
117440,90.0,r
117628,0.0,b
117628,90.0,b
117815,180.0,r
117815,270.0,r
118002,225.0,b
118002,315.0,b
118096,225.0,y
118096,315.0,y
118190,225.0,r
118190,315.0,r
118284,225.0,y
118284,315.0,y
118378,225.0,b
118378,315.0,b
118471,225.0,y
118471,315.0,y
118565,225.0,r
118565,315.0,r
118752,225.0,b
118752,315.0,b
118940,225.0,r
118940,315.0,r
119128,225.0,b
119128,315.0,b
119315,45.0,r
119315,315.0,r
119502,135.0,b
119502,225.0,b
119596,135.0,y
119596,225.0,y
119690,135.0,r
119690,225.0,r
119784,135.0,y
119784,225.0,y
119878,135.0,b
119878,225.0,b
119971,135.0,y
119971,225.0,y
120065,135.0,r
120065,225.0,r
120343,45.0,b
120343,315.0,b
120574,45.0,r
120574,315.0,r
120837,45.0,b
120837,315.0,b
121124,0.0,r
121124,180.0,r
